Alter,Einkommen,Preis,Geschlecht,Zeit,KundeNr,Ausreißer,Kunde,Niederlassung
39,45047.55095673474,0.0,0,28.0,K1972,False,0,Nordrhein-Westfalen
34,33066.51872882614,0.0,0,34.0,K1625,False,0,Baden-Württemberg
58,57893.550514330855,0.0,1,38.0,K1169,False,0,Hessen
60,63515.3557570424,0.0,1,44.0,K1119,False,0,Nordrhein-Westfalen
62,77583.3564677155,0.0,0,18.0,K1261,False,0,Berlin
56,41843.15467731814,0.0,0,40.0,K1145,False,0,Berlin
30,40182.209774789095,0.0,0,32.0,K1597,False,0,Nordrhein-Westfalen
47,58432.854376868185,0.0,0,22.0,K1484,False,0,Baden-Württemberg
66,77161.38225056148,0.0,0,15.0,K1292,False,0,Baden-Württemberg
38,47188.88812026303,0.0,0,41.0,K1868,False,0,Bayern
41,49550.96776765906,0.0,0,31.0,K1321,False,0,Baden-Württemberg
30,30096.83903677389,0.0,0,8.0,K1157,False,0,Thüringen
45,48971.41724927535,0.0,0,55.0,K1442,False,0,Nordrhein-Westfalen
42,35264.285269608416,0.0,1,42.0,K1853,False,0,Baden-Württemberg
47,51429.78677781613,0.0,0,24.0,K1824,False,0,Nordrhein-Westfalen
48,73148.25210218443,0.0,1,40.0,K1829,False,0,Sachsen
51,69768.66331736703,0.0,0,32.0,K1400,False,0,Hessen
46,66328.13647748511,0.0,1,20.0,K1806,False,0,Berlin
70,66260.0261280502,0.0,0,43.0,K1356,False,0,Nordrhein-Westfalen
45,50109.82725085266,0.0,0,25.0,K1831,False,0,Baden-Württemberg
46,57509.96508522576,0.0,1,43.0,K1566,False,0,Hamburg
58,69209.45004428051,0.0,0,34.0,K1560,False,0,Nordrhein-Westfalen
67,81521.76144297997,0.0,1,21.0,K1992,False,0,Baden-Württemberg
49,60350.97690802643,0.0,1,35.0,K1374,False,0,Baden-Württemberg
42,53357.53278831714,0.0,1,47.0,K1306,False,0,Berlin
56,61601.83870475674,0.0,1,48.0,K1266,False,0,Bayern
62,65956.21914527242,0.0,1,22.0,K1660,False,0,Berlin
30,45591.20724531085,0.0,1,26.0,K1834,False,0,Hessen
48,43655.93017037532,0.0,0,41.0,K1506,False,0,Nordrhein-Westfalen
59,56316.93332282888,0.0,0,35.0,K1807,False,0,Niedersachsen
68,84969.40499640783,0.0,1,24.0,K1581,False,0,Berlin
36,43724.72288212965,0.0,1,43.0,K1876,False,0,Nordrhein-Westfalen
69,65999.38116269282,0.0,0,44.0,K1210,False,0,Bayern
43,53630.872956814776,0.0,1,54.0,K1670,False,0,Baden-Württemberg
63,81611.74538927511,0.0,1,38.0,K1494,False,0,Hessen
34,43358.56434967347,0.0,1,33.0,K1106,False,0,Berlin
52,54508.68539041199,0.0,0,30.0,K1937,False,0,Nordrhein-Westfalen
53,68187.64468748034,0.0,0,35.0,K1666,False,0,Baden-Württemberg
37,56717.58760576484,0.0,0,40.0,K1185,False,0,Bayern
39,40996.11239065249,0.0,1,28.0,K1310,False,0,Hessen
59,61880.00056054359,0.0,0,35.0,K1139,False,0,Bayern
70,72700.31509270631,0.0,1,48.0,K1880,False,0,Nordrhein-Westfalen
60,78633.97284484014,0.0,0,41.0,K1613,False,0,Nordrhein-Westfalen
64,67710.1761467787,0.0,1,43.0,K1532,False,0,Nordrhein-Westfalen
40,54688.48408511369,0.0,1,43.0,K1559,False,0,Baden-Württemberg
36,49200.62245305059,0.0,1,58.0,K1471,False,0,Berlin
43,37696.62541510117,0.0,1,7.0,K1196,False,0,Niedersachsen
54,71635.44389752425,0.0,1,46.0,K1444,False,0,Baden-Württemberg
64,59961.78573779843,0.0,1,48.0,K1669,False,0,Hessen
41,38375.78138430826,0.0,0,25.0,K1450,False,0,Thüringen
35,51044.09254333704,0.0,1,21.0,K1881,False,0,Sachsen
40,54037.310030892266,0.0,0,19.0,K1346,False,0,Nordrhein-Westfalen
46,65112.43068984319,0.0,0,54.0,K1118,False,0,Bayern
70,69099.94379724779,0.0,0,24.0,K1420,False,0,Sachsen
65,77311.9739206334,0.0,0,28.0,K1705,False,0,Nordrhein-Westfalen
35,34180.68077831874,0.0,1,26.0,K1492,False,0,Niedersachsen
52,66521.77673029815,0.0,1,47.0,K1378,False,0,Nordrhein-Westfalen
34,34322.45474166627,0.0,1,17.0,K1271,False,0,Sachsen
37,39509.3886198562,0.0,0,34.0,K1988,False,0,Baden-Württemberg
40,55845.12052725056,0.0,1,26.0,K1751,False,0,Berlin
63,78156.46621911302,0.0,1,27.0,K1923,False,0,Nordrhein-Westfalen
35,47150.77367320037,0.0,1,12.0,K1589,False,0,Berlin
31,26466.439594051568,0.0,1,40.0,K1978,False,0,Thüringen
32,40776.02314471374,0.0,1,13.0,K1609,False,0,Berlin
60,65588.40358296338,0.0,0,38.0,K1936,False,0,Bayern
58,60418.96718784391,0.0,1,55.0,K1348,False,0,Nordrhein-Westfalen
41,45567.30061803409,0.0,0,35.0,K1671,False,0,Baden-Württemberg
32,35272.926564171445,0.0,0,30.0,K1667,False,0,Nordrhein-Westfalen
46,70647.16884927596,0.0,0,52.0,K1791,False,0,Bayern
57,77462.12620064212,0.0,1,27.0,K1294,False,0,Bayern
60,54229.96589811336,0.0,1,50.0,K1887,False,0,Hessen
30,42931.66563188125,0.0,1,34.0,K1804,False,0,Nordrhein-Westfalen
36,44077.95934623655,0.0,0,25.0,K1580,False,0,Nordrhein-Westfalen
30,52892.24489319211,0.0,1,33.0,K1786,False,0,Baden-Württemberg
46,65676.46865736888,0.0,1,20.0,K1615,False,0,Baden-Württemberg
52,49271.15093249532,0.0,1,31.0,K1163,False,0,Niedersachsen
55,60312.344941033865,0.0,1,26.0,K1579,False,0,Bayern
43,49469.83311831008,0.0,1,31.0,K1665,False,0,Berlin
33,49675.88380895828,0.0,0,36.0,K1852,False,0,Hamburg
63,60048.61890406629,0.0,0,33.0,K1357,False,0,Berlin
65,86000.22043383513,0.0,0,39.0,K1126,False,0,Bayern
67,85349.59272714778,0.0,0,35.0,K1418,False,0,Baden-Württemberg
42,55437.14395534791,0.0,0,37.0,K1564,False,0,Brandenburg
61,74660.13264222299,0.0,1,36.0,K1265,False,0,Bayern
43,63300.066464825926,0.0,0,44.0,K1381,False,0,Berlin
63,67502.37221616226,0.0,1,32.0,K1296,False,0,Nordrhein-Westfalen
40,41373.85105965837,0.0,0,50.0,K1490,False,0,Thüringen
39,41160.410278521726,0.0,0,37.0,K1910,False,0,Baden-Württemberg
66,89744.99467999548,0.0,0,37.0,K1518,False,0,Bayern
62,70988.4472906834,0.0,0,38.0,K1596,False,0,Niedersachsen
60,62735.45678396812,0.0,0,28.0,K1448,False,0,Baden-Württemberg
70,84240.31803710136,0.0,1,30.0,K1874,False,0,Hamburg
46,64231.463753689066,0.0,1,52.0,K1413,False,0,Bayern
47,55129.65608568848,0.0,0,33.0,K1766,False,0,Bayern
43,59104.51301372704,0.0,1,62.0,K1235,False,0,Niedersachsen
59,73522.00822960361,0.0,1,26.0,K1768,False,0,Hamburg
51,46979.787008357554,0.0,1,43.0,K1976,False,0,Hamburg
34,50082.23275161896,0.0,1,19.0,K1204,False,0,Baden-Württemberg
49,61221.78113765836,0.0,1,35.0,K1477,False,0,Nordrhein-Westfalen
57,74592.79954735856,0.0,0,38.0,K1192,False,0,Sachsen
68,86843.33779081808,0.0,1,28.0,K1563,False,0,Berlin
61,72725.18968724947,0.0,1,28.0,K1435,False,0,Berlin
32,31562.64677399754,0.0,1,52.0,K1319,False,0,Baden-Württemberg
37,44541.69777524597,0.0,0,34.0,K1571,False,0,Niedersachsen
44,61848.4722403355,0.0,1,22.0,K1226,False,0,Baden-Württemberg
53,64184.29083653157,0.0,0,33.0,K1719,False,0,Brandenburg
41,41970.75544641636,0.0,1,20.0,K1125,False,0,Hamburg
31,47827.72371659648,0.0,1,20.0,K1805,False,0,Hessen
37,41292.5402355632,0.0,0,33.0,K1176,False,0,Niedersachsen
32,34391.82496545645,0.0,1,48.0,K1211,False,0,Hessen
41,68516.49543941053,0.0,0,34.0,K1375,False,0,Sachsen
65,89685.33344089528,0.0,0,23.0,K1965,False,0,Bayern
68,95714.30526812703,0.0,0,32.0,K1540,False,0,Bayern
49,73319.1870845747,0.0,0,27.0,K1207,False,0,Niedersachsen
64,66894.0,88160.31,1,43.0,K0310,False,1,Bayern
54,77644.0,103145.7,1,40.0,K1042,False,1,Berlin
55,44341.0,80565.16,0,37.0,K0382,False,1,Baden-Württemberg
49,67271.0,83949.89,0,42.0,K0498,False,1,Bayern
46,49832.0,93781.58,0,41.0,K0552,False,1,Hessen
59,62970.0,83862.47,1,56.0,K0833,False,1,Hessen
36,23660.0,49960.18,1,23.0,K0097,False,1,Thüringen
50,62422.0,94530.65,1,38.0,K0290,False,1,Thüringen
32,34112.0,62280.35,1,36.0,K0950,False,1,Bayern
62,77546.0,124857.23,1,52.0,K0102,False,1,Baden-Württemberg
68,77662.0,118227.18,1,54.0,K1098,False,1,Thüringen
45,68432.0,82849.76,0,39.0,K0071,False,1,Berlin
51,37169.0,57319.84,0,31.0,K1023,False,1,Sachsen
65,78613.0,114603.28,1,50.0,K0482,False,1,Baden-Württemberg
53,69721.0,98479.34,1,54.0,K0440,False,1,Hessen
62,62350.0,84761.44,1,42.0,K0877,False,1,Hessen
34,57844.0,62302.49,1,54.0,K0295,False,1,Nordrhein-Westfalen
55,44222.0,78218.77,1,37.0,K0329,False,1,Bayern
53,74381.0,120881.72,0,57.0,K0433,False,1,Nordrhein-Westfalen
57,45095.0,77157.15,0,42.0,K0142,False,1,Baden-Württemberg
43,52813.0,67106.32,0,44.0,K0762,False,1,Berlin
46,49340.0,69960.66,0,47.0,K0459,False,1,Nordrhein-Westfalen
62,89774.0,117051.99,1,72.0,K0865,False,1,Sachsen
55,66861.0,97465.12,0,54.0,K1001,False,1,Bayern
66,84822.0,118968.62,0,56.0,K0889,False,1,Hessen
59,91693.0,121840.18,1,52.0,K0917,False,1,Bayern
67,61517.0,80799.11,0,43.0,K0537,False,1,Niedersachsen
66,78548.0,121289.35,0,69.0,K0362,False,1,Sachsen
40,61386.0,81555.07,0,53.0,K0856,False,1,Niedersachsen
41,45016.0,65106.71,0,39.0,K0399,False,1,Niedersachsen
30,39302.0,71437.17,1,35.0,K0448,False,1,Baden-Württemberg
65,83431.0,119640.51,1,65.0,K0210,False,1,Baden-Württemberg
48,46259.0,73400.97,1,29.0,K0502,False,1,Baden-Württemberg
53,56160.0,93839.56,1,38.0,K0782,False,1,Nordrhein-Westfalen
37,47689.0,73619.96,0,20.0,K0912,False,1,Hessen
55,56264.0,83364.29,1,40.0,K0412,False,1,Baden-Württemberg
34,27844.0,41694.48,0,36.0,K0690,False,1,Bayern
43,72619.0,94619.66,1,56.0,K0698,False,1,Berlin
57,51842.0,70527.14,0,51.0,K0045,False,1,Sachsen
39,16051.0,24654.09,0,29.0,K0535,False,1,Hamburg
55,63325.0,89117.31,0,46.0,K0766,False,1,Berlin
58,64638.0,98621.47,1,46.0,K0335,False,1,Bayern
44,54514.0,80645.05,1,53.0,K0695,False,1,Hessen
39,44538.0,74086.48,0,40.0,K0603,False,1,Bayern
65,96471.0,145684.18,1,55.0,K0520,False,1,Nordrhein-Westfalen
36,35235.0,67764.25,1,22.0,K0468,False,1,Nordrhein-Westfalen
36,41489.0,63321.68,1,47.0,K1047,False,1,Baden-Württemberg
70,77553.0,119128.85,1,58.0,K0619,False,1,Bayern
62,62829.0,96175.78,1,42.0,K0449,False,1,Baden-Württemberg
50,67714.0,90616.13,0,55.0,K0919,False,1,Hessen
69,73444.0,115561.62,1,47.0,K0052,False,1,Niedersachsen
52,49778.0,72763.75,1,44.0,K0732,False,1,Thüringen
46,61088.0,117616.31,1,48.0,K0622,False,1,Berlin
40,61057.0,77084.28,0,47.0,K0735,False,1,Baden-Württemberg
35,52067.0,67345.58,1,44.0,K0199,False,1,Berlin
58,64180.0,98148.01,1,51.0,K0057,False,1,Baden-Württemberg
41,39630.0,80659.67,1,41.0,K0507,False,1,Bayern
46,67665.0,83620.57,0,50.0,K0299,False,1,Berlin
40,43103.0,77219.0,0,33.0,K0531,False,1,Berlin
35,39813.0,60757.87,0,31.0,K0998,False,1,Niedersachsen
40,45448.0,70066.79,0,40.0,K0193,False,1,Baden-Württemberg
61,90246.0,111436.45,0,61.0,K0139,False,1,Bayern
65,60323.0,90362.92,1,47.0,K0588,False,1,Niedersachsen
57,70535.0,88743.79,1,46.0,K0406,False,1,Nordrhein-Westfalen
64,76331.0,108153.91,1,52.0,K0630,False,1,Baden-Württemberg
53,57988.0,114801.87,1,45.0,K0713,False,1,Nordrhein-Westfalen
35,58838.0,81539.66,1,47.0,K1056,False,1,Sachsen
68,89783.0,138190.26,1,73.0,K0957,False,1,Baden-Württemberg
64,69256.0,110341.3,1,47.0,K0110,False,1,Berlin
46,47284.0,62114.5,0,46.0,K0278,False,1,Niedersachsen
66,63799.0,109159.01,1,48.0,K0032,False,1,Brandenburg
40,47192.0,72220.0,0,48.0,K0087,False,1,Sachsen
41,42992.0,65811.72,1,38.0,K0454,False,1,Bayern
37,45503.0,50836.91,1,35.0,K0089,False,1,Nordrhein-Westfalen
51,66908.0,93021.39,1,65.0,K0108,False,1,Bayern
38,34983.0,39236.62,0,33.0,K0333,False,1,Hamburg
43,38995.0,61300.12,1,43.0,K0944,False,1,Nordrhein-Westfalen
64,60640.0,92602.45,1,46.0,K0774,False,1,Baden-Württemberg
46,62061.0,105588.24,1,43.0,K0716,False,1,Nordrhein-Westfalen
55,63152.0,101027.77,1,46.0,K1029,False,1,Niedersachsen
63,65114.0,102718.58,1,47.0,K0466,False,1,Berlin
31,45575.0,67425.51,1,41.0,K0729,False,1,Bayern
39,48855.0,68265.8,1,46.0,K0426,False,1,Hessen
68,84070.0,122645.18,1,63.0,K0573,False,1,Brandenburg
68,83899.0,128052.56,0,59.0,K0523,False,1,Berlin
55,81244.0,108119.52,1,58.0,K0614,False,1,Hamburg
44,40928.0,68349.12,0,36.0,K0938,False,1,Niedersachsen
53,30821.0,58450.55,1,26.0,K0011,False,1,Nordrhein-Westfalen
33,46732.0,78942.39,1,37.0,K1094,False,1,Berlin
61,59597.0,104647.51,0,47.0,K0934,False,1,Baden-Württemberg
53,63147.0,105317.06,1,47.0,K0725,False,1,Hamburg
31,30572.0,47857.93,0,31.0,K0328,False,1,Thüringen
31,24944.0,31094.22,1,35.0,K0179,False,1,Hessen
57,37682.0,48170.28,0,45.0,K0568,False,1,Berlin
42,68945.0,88842.18,1,49.0,K0974,False,1,Berlin
49,32964.0,49823.49,0,29.0,K0591,False,1,Bayern
37,55505.0,61612.78,1,39.0,K0952,False,1,Berlin
40,50626.0,75452.53,1,40.0,K0586,False,1,Sachsen
43,45517.0,63320.19,0,33.0,K0114,False,1,Hessen
60,60569.0,89849.34,0,52.0,K0843,False,1,Brandenburg
68,94307.0,139799.0,0,56.0,K0334,False,1,Berlin
46,50946.0,83406.88,0,32.0,K0050,False,1,Nordrhein-Westfalen
63,92456.0,141292.39,0,57.0,K0060,False,1,Bayern
69,80400.0,120052.16,0,54.0,K0945,False,1,Berlin
50,55477.0,88889.58,1,46.0,K1028,False,1,Hamburg
35,25203.0,48554.06,1,37.0,K0755,False,1,Brandenburg
49,34170.0,53806.21,0,30.0,K0274,False,1,Hessen
35,53806.0,84195.58,1,45.0,K0949,False,1,Berlin
50,35262.0,55722.36,0,25.0,K0585,False,1,Berlin
55,79794.0,118498.73,1,54.0,K0784,False,1,Hessen
41,46542.0,63477.0,1,40.0,K0024,False,1,Baden-Württemberg
62,72626.0,109158.35,1,59.0,K0219,False,1,Baden-Württemberg
68,77118.0,83418.33,1,47.0,K0159,False,1,Berlin
47,56965.0,86689.81,0,41.0,K0532,False,1,Niedersachsen
48,67923.0,104683.62,0,41.0,K0211,False,1,Sachsen
63,55422.0,81784.14,0,40.0,K0680,False,1,Sachsen
50,64086.0,92285.2,1,34.0,K1035,False,1,Sachsen
51,72996.0,124497.54,0,50.0,K0813,False,1,Bayern
34,25970.0,45444.01,0,33.0,K0981,False,1,Bayern
30,42551.0,58706.65,1,46.0,K0084,False,1,Niedersachsen
58,73890.0,100147.52,0,48.0,K0982,False,1,Sachsen
39,59413.0,80369.74,0,44.0,K0421,False,1,Baden-Württemberg
60,51460.0,80985.24,1,31.0,K0834,False,1,Sachsen
51,72225.0,120296.65,0,52.0,K0826,False,1,Nordrhein-Westfalen
46,65611.0,85435.92,1,54.0,K0721,False,1,Thüringen
61,57745.0,102766.17,1,49.0,K0129,False,1,Baden-Württemberg
35,38580.0,47131.37,1,44.0,K0360,False,1,Baden-Württemberg
36,55185.0,64034.01,0,50.0,K0276,False,1,Nordrhein-Westfalen
58,52599.0,88810.94,1,47.0,K0954,False,1,Sachsen
32,31090.0,59413.64,1,29.0,K0320,False,1,Baden-Württemberg
58,59695.0,99547.37,1,43.0,K0077,False,1,Bayern
66,73497.0,104863.39,1,47.0,K0618,False,1,Baden-Württemberg
49,40198.0,62115.3,1,52.0,K0209,False,1,Bayern
37,43760.0,63570.42,1,35.0,K0571,False,1,Hessen
68,70277.0,130143.33,1,48.0,K0221,False,1,Bayern
56,66786.0,108886.48,1,55.0,K0287,False,1,Berlin
47,57545.0,70459.81,1,45.0,K0789,False,1,Niedersachsen
48,47153.0,67603.44,0,20.0,K0378,False,1,Sachsen
48,30477.0,53902.36,1,29.0,K0244,False,1,Niedersachsen
36,47319.0,76696.47,0,43.0,K0140,False,1,Sachsen
36,39697.0,60883.05,0,48.0,K0232,False,1,Sachsen
40,59298.0,96941.73,1,40.0,K0994,False,1,Sachsen
51,88749.0,119134.23,0,64.0,K0494,True,1,Bayern
35,51556.0,73467.98,1,46.0,K0631,False,1,Bayern
69,82036.0,118543.95,0,52.0,K0372,False,1,Berlin
56,69651.0,123769.4,1,54.0,K0709,False,1,Baden-Württemberg
62,62114.0,87670.86,1,44.0,K0271,False,1,Berlin
37,37168.0,55031.56,1,30.0,K0815,False,1,Bayern
31,41983.0,43660.45,1,50.0,K0968,False,1,Baden-Württemberg
36,46427.0,57408.1,1,28.0,K1055,False,1,Bayern
70,63937.0,121009.5,0,46.0,K0157,False,1,Hessen
33,23596.0,44008.34,1,27.0,K0862,False,1,Baden-Württemberg
56,67000.0,117255.91,1,63.0,K0964,False,1,Baden-Württemberg
56,57640.0,83811.43,0,46.0,K0986,False,1,Niedersachsen
65,86078.0,133381.03,0,68.0,K1030,False,1,Thüringen
55,62380.0,92302.99,0,64.0,K0465,False,1,Niedersachsen
30,49606.0,76579.11,0,34.0,K0079,False,1,Baden-Württemberg
32,50330.0,49540.28,1,27.0,K0175,False,1,Bayern
32,28303.0,57388.47,0,26.0,K0809,False,1,Bayern
64,93624.0,126237.04,1,55.0,K0791,False,1,Bayern
64,85374.0,121684.52,1,62.0,K0528,False,1,Baden-Württemberg
50,41164.0,74268.93,1,31.0,K0644,False,1,Nordrhein-Westfalen
62,80179.0,138650.02,1,56.0,K0332,False,1,Niedersachsen
43,44559.0,74144.49,1,22.0,K0040,False,1,Sachsen
32,40277.0,42093.26,1,34.0,K0031,False,1,Bayern
63,63391.0,105484.64,0,43.0,K0814,False,1,Berlin
65,77918.0,104728.1,1,62.0,K0137,False,1,Nordrhein-Westfalen
35,53464.0,82821.95,1,41.0,K0055,False,1,Bayern
65,58549.0,97388.62,1,38.0,K0812,False,1,Baden-Württemberg
34,55070.0,67139.29,0,46.0,K0717,False,1,Berlin
60,70296.0,94507.15,1,46.0,K0526,False,1,Niedersachsen
50,70355.0,104977.17,0,50.0,K1063,False,1,Niedersachsen
51,75335.0,110590.22,0,50.0,K0324,False,1,Sachsen
47,48751.0,79984.29,1,43.0,K0632,False,1,Berlin
37,48957.0,76412.36,0,36.0,K0004,False,1,Bayern
33,35813.0,54223.32,1,31.0,K0431,False,1,Bayern
70,90763.0,149827.25,1,74.0,K0505,False,1,Sachsen
36,59150.0,63818.75,0,46.0,K1072,False,1,Thüringen
30,51957.0,86152.97,1,37.0,K0689,False,1,Bayern
66,67768.0,125157.59,1,54.0,K1014,False,1,Sachsen
58,65162.0,106934.76,1,56.0,K0261,False,1,Bayern
51,54077.0,77842.13,1,48.0,K0200,False,1,Berlin
55,68245.0,112358.24,0,52.0,K0059,False,1,Baden-Württemberg
60,68926.0,91715.99,1,39.0,K0064,False,1,Bayern
67,87538.0,120582.75,1,53.0,K0702,False,1,Berlin
44,57008.0,77339.83,0,43.0,K0714,False,1,Thüringen
68,62116.0,98786.45,0,44.0,K0366,False,1,Hamburg
63,85695.0,114451.46,1,61.0,K0101,False,1,Brandenburg
61,65117.0,102799.87,0,49.0,K0169,False,1,Bayern
69,63958.0,106491.22,1,42.0,K0540,False,1,Nordrhein-Westfalen
51,64228.0,85280.73,0,46.0,K0356,False,1,Bayern
53,68587.0,94955.06,0,61.0,K0248,False,1,Hamburg
49,66068.0,93925.34,1,51.0,K0569,False,1,Berlin
61,74008.0,110730.9,1,62.0,K1074,False,1,Hessen
61,91903.0,111764.41,0,60.0,K0389,False,1,Sachsen
40,45828.0,93946.55,1,46.0,K1024,False,1,Niedersachsen
59,78591.0,121131.95,1,66.0,K1080,False,1,Nordrhein-Westfalen
49,74627.0,102198.45,1,65.0,K0887,False,1,Bayern
64,86943.0,126122.42,1,68.0,K0480,False,1,Thüringen
31,22137.0,38697.44,1,20.0,K1046,False,1,Nordrhein-Westfalen
43,70304.0,83886.2,1,52.0,K0067,False,1,Thüringen
37,31911.0,49510.98,0,34.0,K0615,False,1,Hessen
52,49657.0,89589.3,1,46.0,K0068,False,1,Nordrhein-Westfalen
45,57880.0,98898.93,0,44.0,K0245,False,1,Nordrhein-Westfalen
69,89082.0,124730.66,1,66.0,K0013,False,1,Nordrhein-Westfalen
52,59767.0,90442.28,1,52.0,K0355,False,1,Berlin
34,51868.0,87676.29,1,33.0,K0757,False,1,Baden-Württemberg
55,62186.0,90301.78,0,38.0,K0463,False,1,Niedersachsen
33,45811.0,64066.66,1,40.0,K0297,False,1,Berlin
59,66293.0,91936.18,0,44.0,K0637,False,1,Baden-Württemberg
51,65955.0,122657.88,0,44.0,K0753,False,1,Bayern
30,18515.0,41027.79,1,30.0,K0185,False,1,Bayern
49,55986.0,71207.17,1,37.0,K0343,False,1,Bayern
61,72725.0,109982.32,1,42.0,K0582,False,1,Baden-Württemberg
34,60319.0,77978.88,0,51.0,K0238,False,1,Niedersachsen
47,55536.0,76897.16,0,37.0,K0483,False,1,Bayern
62,76222.0,107580.68,1,56.0,K1058,False,1,Hessen
53,50089.0,90472.38,1,39.0,K0322,False,1,Bayern
33,38675.0,56493.4,1,13.0,K0983,False,1,Baden-Württemberg
33,35064.0,48350.07,1,39.0,K0925,False,1,Berlin
30,42861.0,74561.85,1,42.0,K0772,False,1,Baden-Württemberg
54,57917.0,94386.02,1,47.0,K1007,False,1,Niedersachsen
64,78797.0,109839.35,1,65.0,K0257,False,1,Bayern
59,59443.0,99016.21,0,46.0,K0291,False,1,Baden-Württemberg
57,56668.0,95820.3,0,37.0,K0293,False,1,Brandenburg
44,48195.0,85705.57,1,29.0,K0003,False,1,Hessen
48,44481.0,63604.43,1,30.0,K0007,False,1,Nordrhein-Westfalen
40,50097.0,73036.86,0,38.0,K0902,False,1,Hamburg
69,74462.0,110415.92,1,36.0,K0391,False,1,Berlin
69,88545.0,130019.9,1,58.0,K1085,False,1,Bayern
60,89512.0,145466.52,1,59.0,K0319,False,1,Nordrhein-Westfalen
31,37149.0,65317.0,1,29.0,K0886,False,1,Hamburg
66,77961.0,121393.97,0,40.0,K0963,False,1,Niedersachsen
31,56282.0,81611.9,0,43.0,K0883,False,1,Thüringen
61,72965.0,117298.71,0,52.0,K0216,False,1,Bayern
45,82896.0,116749.66,1,53.0,K0266,False,1,Thüringen
38,44329.0,48028.91,0,29.0,K0534,False,1,Hessen
65,80375.0,121858.27,1,64.0,K0874,False,1,Niedersachsen
30,55132.0,74760.4,0,55.0,K0597,False,1,Nordrhein-Westfalen
41,53816.0,68749.31,1,34.0,K0446,False,1,Baden-Württemberg
61,82624.0,134755.8,1,59.0,K1100,False,1,Berlin
55,75863.0,96369.11,1,60.0,K0763,False,1,Hessen
46,67111.0,93112.35,1,55.0,K0658,False,1,Hessen
57,78848.0,122846.97,1,59.0,K0300,False,1,Sachsen
68,66119.0,107741.21,0,59.0,K0799,False,1,Brandenburg
57,73224.0,94361.83,1,49.0,K0617,False,1,Berlin
35,20317.0,60372.24,0,24.0,K0368,False,1,Hessen
44,42754.0,69418.9,0,35.0,K0894,False,1,Berlin
43,33444.0,63707.22,1,36.0,K0347,False,1,Nordrhein-Westfalen
30,47328.0,72459.7,0,45.0,K0429,False,1,Nordrhein-Westfalen
63,88113.0,123910.94,1,72.0,K0705,False,1,Baden-Württemberg
54,53037.0,88479.15,1,44.0,K0026,False,1,Nordrhein-Westfalen
60,94859.0,138156.74,1,61.0,K0425,False,1,Hessen
60,66507.0,103384.25,1,41.0,K0975,False,1,Niedersachsen
65,45863.0,88037.39,0,47.0,K1011,False,1,Brandenburg
37,28037.0,37558.95,0,24.0,K0980,False,1,Brandenburg
69,89976.0,129284.1,1,71.0,K0107,False,1,Bayern
33,69142.0,107174.44,1,52.0,K0056,False,1,Hessen
66,86491.0,127825.69,1,59.0,K0381,False,1,Nordrhein-Westfalen
48,66286.0,88275.44,1,38.0,K0214,False,1,Niedersachsen
56,67292.0,90615.29,1,54.0,K0121,False,1,Bayern
52,43463.0,57784.07,1,26.0,K0881,False,1,Brandenburg
36,57337.0,95615.03,0,53.0,K0553,False,1,Berlin
53,54940.0,82628.47,1,45.0,K0073,False,1,Berlin
42,44277.0,67064.45,1,39.0,K0629,False,1,Nordrhein-Westfalen
31,38149.0,46875.9,1,43.0,K0353,False,1,Nordrhein-Westfalen
38,57891.0,73104.4,1,38.0,K0508,False,1,Bayern
44,56488.0,99913.03,1,39.0,K0850,False,1,Bayern
57,66341.0,85104.71,0,38.0,K0627,False,1,Nordrhein-Westfalen
62,79285.0,121004.55,1,49.0,K0443,False,1,Nordrhein-Westfalen
53,62592.0,93932.46,1,48.0,K0307,False,1,Baden-Württemberg
63,60374.0,92221.35,1,38.0,K0352,False,1,Baden-Württemberg
44,63671.0,102706.73,0,48.0,K0775,False,1,Nordrhein-Westfalen
68,69381.0,102303.37,1,45.0,K0524,False,1,Berlin
66,74011.0,116589.56,1,56.0,K0696,False,1,Baden-Württemberg
51,63650.0,95477.5,1,54.0,K1069,False,1,Baden-Württemberg
62,73034.0,104459.86,1,38.0,K0579,False,1,Thüringen
60,51150.0,94420.15,1,38.0,K0309,False,1,Baden-Württemberg
38,45935.0,76303.93,0,49.0,K0478,False,1,Brandenburg
39,45873.0,75731.69,1,47.0,K0061,False,1,Hessen
37,38116.0,77480.16,0,29.0,K0606,False,1,Nordrhein-Westfalen
34,52606.0,83864.29,1,42.0,K0093,False,1,Bayern
33,35069.0,43110.27,0,29.0,K0719,False,1,Berlin
43,56948.0,67634.12,1,35.0,K0923,False,1,Berlin
31,30362.0,34904.28,0,31.0,K0783,False,1,Niedersachsen
51,68806.0,98128.97,0,61.0,K0281,False,1,Sachsen
62,86770.0,112809.13,1,63.0,K0825,False,1,Berlin
63,83693.0,119357.7,1,70.0,K0424,False,1,Bayern
37,56641.0,59783.06,0,50.0,K0345,False,1,Bayern
61,60160.0,100767.22,1,53.0,K0183,False,1,Baden-Württemberg
34,46577.0,71156.2,1,30.0,K0544,False,1,Hessen
60,62903.0,125573.59,1,47.0,K0838,False,1,Brandenburg
30,34125.0,46414.4,1,30.0,K0111,False,1,Nordrhein-Westfalen
43,50963.0,76275.31,0,34.0,K0405,False,1,Thüringen
32,38008.0,59823.29,1,17.0,K0598,False,1,Berlin
